walking_tick_	current_step_num_	current_link_q_leg_(0)	current_link_q_leg_(1)	current_link_q_leg_(2)	current_link_q_leg_(3)	current_link_q_leg_(4)	current_link_q_leg_(5)	current_link_q_leg_(6)	current_link_q_leg_(7)	current_link_q_leg_(8)	current_link_q_leg_(9)	current_link_q_leg_(10)	current_link_q_leg_(11)
1293	2	-7.70746e-06	-0.0579931	-0.0826946	0.737781	-0.652465	0.0580387	-8.54864e-05	-0.124234	0.239499	-0.600914	0.362531	0.125553
1294	2	-2.61872e-05	-0.0558924	-0.0815644	0.738204	-0.654237	0.0560921	-0.000117985	-0.122201	0.239387	-0.603331	0.365154	0.123523
1295	2	-5.45878e-05	-0.0537164	-0.0802282	0.738645	-0.656108	0.0540175	-6.96874e-05	-0.12022	0.239144	-0.605815	0.367814	0.121453
1296	2	-4.63715e-05	-0.0515074	-0.0788471	0.739039	-0.658017	0.0518388	-1.33161e-05	-0.118285	0.238949	-0.608332	0.370501	0.119346
1297	2	-2.93573e-05	-0.0492085	-0.0773406	0.739315	-0.660004	0.0495558	2.90643e-05	-0.116192	0.238816	-0.610961	0.373217	0.117193
1298	2	1.92901e-05	-0.0469135	-0.0759826	0.739612	-0.661861	0.0474019	-9.49465e-06	-0.114034	0.238713	-0.613402	0.37595	0.115016
1299	2	8.11748e-06	-0.0444543	-0.0743256	0.739842	-0.663762	0.0450331	-2.81223e-05	-0.111573	0.238496	-0.616109	0.378702	0.112775
1300	2	3.6284e-05	-0.0420477	-0.0727206	0.740168	-0.665752	0.0420234	-3.27255e-05	-0.10924	0.238341	-0.618834	0.381466	0.110509
1301	2	0.000125647	-0.0397197	-0.0710337	0.740173	-0.667572	0.0394138	-7.73482e-05	-0.106726	0.238249	-0.621488	0.38426	0.108206
1302	2	0.000187191	-0.0374387	-0.0693372	0.740198	-0.66952	0.0367283	-8.68013e-05	-0.104246	0.2381	-0.624165	0.387041	0.105878
1303	2	0.000245958	-0.0351196	-0.067637	0.74021	-0.671614	0.0341316	-0.000133513	-0.101743	0.237914	-0.627056	0.389513	0.103764
1304	2	0.000111992	-0.0327384	-0.0659478	0.740109	-0.67357	0.031652	-2.68912e-05	-0.0993928	0.237597	-0.62984	0.392993	0.101522
1305	2	-4.49984e-05	-0.0300262	-0.064489	0.739995	-0.675451	0.0289257	8.74317e-05	-0.0969023	0.23747	-0.632362	0.396629	0.0992395
1306	2	-0.000106018	-0.0272522	-0.0628953	0.739858	-0.677115	0.0264092	7.46714e-05	-0.0942629	0.237443	-0.634841	0.399406	0.0968851
1307	2	3.79554e-05	-0.0244234	-0.0606337	0.739636	-0.678791	0.0237876	-4.50194e-05	-0.0915901	0.237	-0.637615	0.401808	0.0941199
1308	2	0.000134534	-0.0217068	-0.0585545	0.739598	-0.680478	0.0210606	-0.000264206	-0.0888698	0.236613	-0.640651	0.404874	0.0905521
1309	2	0.000345096	-0.0193724	-0.0569258	0.739586	-0.682041	0.0187263	-0.000546361	-0.0867485	0.236258	-0.643079	0.407728	0.0876461
1310	2	0.000286255	-0.0165225	-0.0548716	0.739436	-0.684049	0.015905	-0.000552972	-0.0843491	0.235619	-0.645519	0.410732	0.0852486
1311	2	0.000262019	-0.0139867	-0.0531456	0.739442	-0.686022	0.0134127	-0.000529754	-0.0821055	0.23522	-0.647951	0.413613	0.0830092
1312	2	-3.40671e-05	-0.0114316	-0.0512676	0.739246	-0.688285	0.0102746	-0.000235745	-0.0797104	0.234703	-0.650532	0.416615	0.0803193
1313	2	4.69283e-05	-0.00886058	-0.0495266	0.739103	-0.688667	0.00846406	-0.000284465	-0.0770218	0.233929	-0.652573	0.419103	0.0777193
1314	2	0.000301304	-0.00590586	-0.0470685	0.739258	-0.691133	0.00466521	-0.000393271	-0.074455	0.233226	-0.655379	0.421974	0.0747913
1315	2	7.92147e-05	-0.00333431	-0.0452077	0.739332	-0.692203	0.00236704	-0.000216032	-0.0718921	0.232505	-0.657536	0.424474	0.0721221
1316	2	-0.000139443	-0.00062401	-0.0430576	0.739185	-0.694614	-0.00057818	-0.000119831	-0.0692398	0.231698	-0.65996	0.42728	0.0695386
1317	2	-0.000163646	0.00210175	-0.0412974	0.738927	-0.695263	-0.00219553	-0.000152793	-0.0662376	0.230833	-0.662143	0.43004	0.0669726
1318	2	0.000188462	0.00434147	-0.0389863	0.739065	-0.696581	-0.00551163	-0.000410224	-0.0639983	0.229754	-0.664465	0.43278	0.0644236
1319	2	0.000297536	0.00657774	-0.0368888	0.739208	-0.698587	-0.00836542	-0.00038305	-0.0615919	0.228889	-0.666513	0.435377	0.0617468
1320	2	0.000115748	0.00958224	-0.0347708	0.739003	-0.699903	-0.0107379	-0.000346082	-0.0585926	0.228129	-0.668588	0.438206	0.0591234
1321	3	-2.85441e-05	0.0122352	-0.0326027	0.738811	-0.701753	-0.01276	-0.000225739	-0.055907	0.227254	-0.670504	0.441012	0.0565615
1322	3	-7.27007e-05	0.0149366	-0.0304136	0.738391	-0.703317	-0.0154402	-0.000174166	-0.0535514	0.226347	-0.672085	0.443213	0.0542754
1323	3	-0.000291862	0.0180016	-0.0256544	0.738722	-0.706627	-0.0179996	-0.000284483	-0.0507235	0.223324	-0.67505	0.447067	0.0520908
1324	3	-8.2505e-05	0.0205037	-0.0229309	0.739071	-0.708099	-0.0203731	-0.000326533	-0.0480487	0.222007	-0.677731	0.450014	0.0492499
1325	3	2.78731e-05	0.0227557	-0.0209246	0.738972	-0.709505	-0.0229431	-0.000363795	-0.0456137	0.221458	-0.679866	0.452407	0.0459864
1326	3	0.00011159	0.0254171	-0.0182194	0.738612	-0.711474	-0.0252422	-0.000322252	-0.042987	0.220145	-0.681906	0.455261	0.0433999
1327	3	0.000116651	0.0277877	-0.015978	0.737698	-0.713403	-0.0276846	-0.000293193	-0.0407248	0.219227	-0.683228	0.457676	0.0409383
1328	3	5.90394e-05	0.0306716	-0.0140211	0.736854	-0.715217	-0.030176	-0.000294958	-0.0379939	0.218433	-0.684487	0.460068	0.0387592
1329	3	-3.00861e-05	0.0332133	-0.0116748	0.73568	-0.71697	-0.0326381	-0.000258725	-0.0353838	0.217372	-0.68572	0.462749	0.0361428
1330	3	-8.71137e-05	0.0360118	-0.00916522	0.73456	-0.718688	-0.0351996	-0.000293328	-0.0324823	0.216131	-0.686934	0.465435	0.0332515
1331	3	-4.92442e-05	0.0387931	-0.00664013	0.73356	-0.720376	-0.0376752	-0.000316259	-0.0297137	0.214876	-0.688255	0.467953	0.0307339
1332	3	-1.74685e-05	0.041418	-0.00420523	0.732508	-0.722001	-0.0401183	-0.000202837	-0.0270283	0.213735	-0.689639	0.470711	0.0280334
1333	3	7.71565e-05	0.0438844	-0.00222914	0.731519	-0.723471	-0.0425563	-0.000173153	-0.0245145	0.212919	-0.690938	0.473388	0.0253557
1334	3	0.000135633	0.0464962	1.08555e-05	0.730326	-0.72504	-0.045448	-0.000286357	-0.022022	0.212068	-0.69248	0.476408	0.0226967
1335	3	0.000119291	0.0491832	0.00220833	0.729114	-0.72658	-0.0482039	-0.000264936	-0.0194092	0.211265	-0.693896	0.478983	0.020302
1336	3	3.89982e-06	0.0517349	0.00455296	0.727851	-0.728112	-0.0506983	-0.000239497	-0.0166153	0.210235	-0.695241	0.481853	0.0172466
1337	3	-4.36884e-05	0.0542733	0.00683421	0.72665	-0.729618	-0.0532611	-0.000286445	-0.0140575	0.209121	-0.696324	0.484579	0.0144763
1338	3	-5.77367e-05	0.0571076	0.00920338	0.72553	-0.731139	-0.0560464	-0.000309893	-0.011325	0.207922	-0.697438	0.487214	0.0119215
1339	3	-4.89491e-05	0.059823	0.0114751	0.724367	-0.73258	-0.0587159	-0.000297626	-0.00859072	0.20685	-0.698626	0.489925	0.00923607
1340	3	-2.16131e-05	0.0624042	0.0136669	0.723114	-0.733921	-0.0612685	-0.000280258	-0.00597217	0.205871	-0.699755	0.492566	0.00657116
1341	3	1.89188e-05	0.0650161	0.0159903	0.721795	-0.735227	-0.0639111	-0.000258329	-0.00337904	0.204783	-0.700845	0.495144	0.00393511
1342	3	5.96575e-05	0.0676577	0.0184564	0.720404	-0.736826	-0.0669974	-0.000222426	-0.000885527	0.203672	-0.701958	0.497669	0.00131781
1343	3	1.6568e-05	0.0700575	0.020786	0.719073	-0.738247	-0.0693083	-0.000174945	0.00163896	0.202468	-0.702862	0.499983	-0.00120271
1344	3	-0.000200697	0.0727833	0.0233512	0.717586	-0.739574	-0.0721078	-7.65722e-05	0.00444976	0.201076	-0.70396	0.502519	-0.00410645
1345	3	-0.000273969	0.075332	0.0254949	0.716103	-0.740905	-0.0747883	-7.55248e-05	0.00698723	0.199972	-0.704886	0.504842	-0.00671183
1346	3	-8.59462e-05	0.0779441	0.028104	0.714719	-0.741769	-0.0772205	-0.000247113	0.0096462	0.198353	-0.70578	0.507216	-0.0093223
1347	3	-0.000229186	0.0808148	0.0304581	0.713072	-0.743161	-0.0802726	-6.60265e-05	0.0124447	0.197181	-0.706856	0.509573	-0.0119663
1348	3	-8.83327e-05	0.0830802	0.0328208	0.711784	-0.743963	-0.0823882	-0.000198329	0.0148806	0.195701	-0.707659	0.511809	-0.0145053
1349	3	3.78239e-05	0.0857713	0.0355077	0.710346	-0.745008	-0.0853388	-0.000204259	0.0174197	0.194104	-0.708447	0.513942	-0.0170105
1350	3	-9.04107e-05	0.0882144	0.0378681	0.708727	-0.746394	-0.08774	-8.95985e-05	0.0199899	0.192868	-0.709288	0.516067	-0.0196317
1351	3	-0.000121506	0.0906308	0.0405579	0.707234	-0.747013	-0.0899974	-0.000174055	0.0225539	0.191128	-0.710045	0.518222	-0.0223269
1352	3	-7.67897e-05	0.0932701	0.0432294	0.705769	-0.747524	-0.0927412	-0.000305159	0.0251086	0.189546	-0.710868	0.520335	-0.0249717
1353	3	-5.51452e-05	0.0957125	0.0458013	0.70424	-0.748671	-0.0957803	-0.000351834	0.0274052	0.188312	-0.71173	0.522343	-0.0274961
1354	3	-5.43569e-05	0.0980331	0.0484203	0.702723	-0.749865	-0.0980188	-0.000316134	0.0298723	0.186793	-0.712251	0.524232	-0.0300165
1355	3	-0.000147586	0.100586	0.0509812	0.700997	-0.750609	-0.100629	-0.000218146	0.0324402	0.185326	-0.712792	0.526093	-0.0325158
1356	3	-0.000219561	0.102802	0.0535345	0.699458	-0.751114	-0.102946	-0.000156263	0.0347548	0.18377	-0.71336	0.527901	-0.0348374
1357	3	-0.000164264	0.105172	0.0563944	0.697825	-0.751946	-0.105352	-0.000138282	0.0372411	0.182089	-0.714047	0.529886	-0.0373719
1358	3	-0.000230071	0.107478	0.058577	0.696182	-0.752137	-0.107864	-0.00011749	0.0396734	0.180974	-0.714709	0.531705	-0.0398208
1359	3	-0.000172125	0.109627	0.061618	0.69465	-0.75325	-0.109794	-9.95013e-05	0.0420448	0.179058	-0.715211	0.533606	-0.042261
1360	3	-0.000248684	0.112013	0.0638973	0.692874	-0.753646	-0.112552	-5.19343e-05	0.0444514	0.177936	-0.715792	0.535358	-0.0445913
1361	3	-0.0001956	0.113999	0.0664619	0.691354	-0.754669	-0.114294	-4.52826e-05	0.0466349	0.17633	-0.716018	0.536968	-0.0467414
1362	3	-0.000206521	0.116331	0.0689547	0.689437	-0.755141	-0.116891	-3.41341e-05	0.0489941	0.174994	-0.716503	0.538713	-0.0489799
1363	3	-0.000170527	0.118452	0.0714296	0.687716	-0.755582	-0.118743	-0.000104389	0.0513549	0.173494	-0.716827	0.540422	-0.0512484
1364	3	-9.09591e-05	0.120544	0.0738632	0.686087	-0.756576	-0.120811	-0.000105701	0.0534604	0.172103	-0.717152	0.542041	-0.0533494
1365	3	-2.99614e-05	0.122659	0.0760558	0.684633	-0.7571	-0.122797	-0.000156216	0.055642	0.170701	-0.717419	0.543709	-0.0555645
1366	3	1.74743e-05	0.124662	0.0781456	0.683326	-0.757817	-0.125055	-0.000201523	0.057754	0.169448	-0.717782	0.545373	-0.0576905
1367	3	5.41327e-05	0.126589	0.0801734	0.682294	-0.758996	-0.126939	-0.000204062	0.0599257	0.168105	-0.71802	0.546995	-0.0597669
1368	3	1.81289e-05	0.12849	0.0818963	0.68148	-0.760321	-0.128975	-0.000184079	0.0620794	0.166908	-0.718193	0.548544	-0.0617642
1369	3	-0.000288009	0.13048	0.0833856	0.680792	-0.760998	-0.130492	-3.49735e-05	0.0643023	0.165619	-0.718263	0.549991	-0.0636019
1370	3	-0.000239211	0.132354	0.0850466	0.680376	-0.762412	-0.132065	-5.31237e-05	0.0664497	0.164173	-0.718544	0.551617	-0.0655019
1371	3	1.08064e-06	0.134495	0.086146	0.680101	-0.763981	-0.133955	-0.000194374	0.0687277	0.163004	-0.718815	0.553163	-0.0673833
1372	3	1.3123e-05	0.136424	0.0871795	0.680101	-0.765606	-0.135814	-0.000197846	0.0706797	0.161601	-0.719069	0.554717	-0.0691841
1373	3	2.53993e-05	0.13843	0.088025	0.680253	-0.767397	-0.137583	-0.000194896	0.0725737	0.160104	-0.719208	0.556202	-0.0708972
1374	3	-4.77723e-05	0.140178	0.0884855	0.680637	-0.769163	-0.139412	-0.000175338	0.0743272	0.158652	-0.719326	0.557602	-0.0725111
1375	3	-0.000101016	0.141682	0.0888723	0.681242	-0.770963	-0.141192	-0.000148502	0.0761432	0.157082	-0.719373	0.558874	-0.0739924
1376	3	-6.27887e-05	0.143178	0.0891447	0.682221	-0.772775	-0.142973	-0.000262769	0.078109	0.155534	-0.719459	0.560137	-0.0755218
1377	3	-4.06333e-05	0.144793	0.0893342	0.68354	-0.774618	-0.14474	-0.000390508	0.0801304	0.154066	-0.719597	0.56135	-0.0770646
1378	3	-4.82136e-05	0.146486	0.0893072	0.685125	-0.776487	-0.146482	-0.000480354	0.0820914	0.152771	-0.719707	0.562474	-0.0785627
1379	3	-5.03525e-05	0.148226	0.0891142	0.686872	-0.778378	-0.148203	-0.000483243	0.0839131	0.151628	-0.719728	0.563454	-0.0799259
1380	3	-3.20141e-05	0.150035	0.0888224	0.688974	-0.780296	-0.149911	-0.000448769	0.0856704	0.150459	-0.719711	0.564443	-0.0813117
1381	3	-4.95456e-05	0.15171	0.0883071	0.691288	-0.782229	-0.151588	-0.000360763	0.0872294	0.149382	-0.719613	0.565361	-0.0826018
1382	3	-7.61773e-05	0.15331	0.0876572	0.693801	-0.784179	-0.153244	-0.000246787	0.0886482	0.148314	-0.719471	0.566238	-0.0838206
1383	3	-0.000113189	0.154954	0.086869	0.696417	-0.78614	-0.154876	-9.2938e-05	0.0900252	0.14727	-0.719305	0.567052	-0.0849618
1384	3	-0.000135238	0.156589	0.0858711	0.699317	-0.78811	-0.156489	2.00793e-05	0.0913231	0.146192	-0.719172	0.567917	-0.0861521
1385	3	-0.000136031	0.158285	0.0846312	0.702459	-0.790084	-0.158085	6.13125e-05	0.0926306	0.145087	-0.719048	0.568797	-0.0874064
1386	3	-0.000125969	0.16001	0.0831203	0.705724	-0.792055	-0.159656	3.54538e-05	0.093987	0.143992	-0.718878	0.569656	-0.0887036
1387	3	-9.75764e-05	0.161647	0.0814184	0.709107	-0.794023	-0.161207	-4.54599e-05	0.0953559	0.142905	-0.718691	0.570485	-0.0899986
1388	3	-9.0423e-05	0.163188	0.0796374	0.712501	-0.795986	-0.162731	-8.44254e-05	0.0967653	0.141845	-0.718488	0.571238	-0.0911984
1389	3	-6.61925e-05	0.164573	0.0776543	0.716243	-0.797942	-0.164239	-0.000150927	0.0981748	0.14076	-0.718342	0.572031	-0.0924179
1390	3	-7.76763e-05	0.165857	0.0755759	0.720089	-0.799885	-0.165718	-0.000176282	0.0995709	0.139678	-0.71819	0.572794	-0.0935708
1391	3	-0.000109372	0.167155	0.0734221	0.723898	-0.801812	-0.167176	-0.000158513	0.100939	0.138735	-0.718032	0.573467	-0.0946316
1392	3	-8.41784e-05	0.168556	0.071056	0.728051	-0.803722	-0.168623	-0.00019519	0.102323	0.137829	-0.717902	0.574146	-0.0957943
1393	3	-7.97928e-05	0.169977	0.0686183	0.732285	-0.805608	-0.170045	-0.000196332	0.103587	0.13692	-0.71772	0.574779	-0.0969228
1394	3	-8.80908e-05	0.171435	0.0660438	0.736601	-0.807468	-0.17145	-0.000173544	0.104752	0.136086	-0.717497	0.575348	-0.0980157
1395	3	-9.41943e-05	0.172946	0.0634652	0.740845	-0.809299	-0.172836	-0.000107118	0.105901	0.13534	-0.717249	0.575817	-0.0990583
1396	3	-7.58219e-05	0.174325	0.0606759	0.745434	-0.8111	-0.174207	-8.44644e-05	0.106925	0.134584	-0.717038	0.576318	-0.100187
1397	3	-9.88448e-05	0.175616	0.05784	0.750071	-0.812863	-0.175549	-4.37332e-05	0.107867	0.133747	-0.716779	0.576825	-0.101281
1398	3	-0.000115967	0.176905	0.0548207	0.754743	-0.814586	-0.176874	-2.35729e-05	0.10878	0.132986	-0.716513	0.577319	-0.102352
1399	3	-0.000121914	0.178252	0.0517909	0.759278	-0.816267	-0.178178	7.29024e-07	0.109722	0.132299	-0.716237	0.57777	-0.103353
1400	3	-9.28113e-05	0.179532	0.0485068	0.764137	-0.817902	-0.179467	-4.51789e-05	0.11049	0.131537	-0.715889	0.57824	-0.104174
1401	3	-9.76469e-05	0.181057	0.0452023	0.768984	-0.81949	-0.180736	-7.99987e-05	0.111589	0.130792	-0.715631	0.578768	-0.105105
1402	3	-8.54925e-05	0.182318	0.0418864	0.773652	-0.821024	-0.181981	-8.9316e-05	0.112595	0.130211	-0.715402	0.579239	-0.106031
1403	3	-6.12344e-05	0.183446	0.0383294	0.778613	-0.822505	-0.183208	-0.00012899	0.113598	0.129593	-0.715101	0.579672	-0.106963
1404	3	-6.72848e-05	0.184517	0.0348476	0.78356	-0.823929	-0.18441	-0.000125906	0.114661	0.128896	-0.714789	0.580073	-0.107875
1405	3	-0.000104927	0.185544	0.0313626	0.788311	-0.825293	-0.185589	-7.34726e-05	0.115686	0.128365	-0.714522	0.580399	-0.10872
1406	3	-0.000108184	0.186615	0.0277543	0.793231	-0.826595	-0.186753	-7.47812e-05	0.116673	0.127829	-0.714266	0.580709	-0.109542
1407	3	-9.59603e-05	0.187693	0.0239984	0.798254	-0.827831	-0.1879	-9.66269e-05	0.117531	0.127343	-0.714029	0.580999	-0.11034
1408	3	-9.80821e-05	0.188891	0.0202954	0.803225	-0.828999	-0.189026	-9.79418e-05	0.118385	0.126759	-0.71378	0.581298	-0.111165
1409	3	-0.000119737	0.190076	0.0165605	0.807968	-0.830094	-0.190131	-5.17935e-05	0.119151	0.126305	-0.713534	0.581552	-0.11196
1410	3	-0.000104193	0.191233	0.0126717	0.812756	-0.831117	-0.19122	-3.30726e-05	0.119845	0.125895	-0.713254	0.581774	-0.112751
1411	3	-4.36685e-05	0.192287	0.00858722	0.817917	-0.832061	-0.19229	-9.33119e-05	0.120401	0.125261	-0.712931	0.58204	-0.113557
1412	3	-7.95023e-05	0.19337	0.00476067	0.822705	-0.832929	-0.19333	-7.34545e-05	0.121056	0.124647	-0.712658	0.582302	-0.114358
1413	3	-0.000102935	0.194392	0.000848984	0.82727	-0.833718	-0.194352	-5.99381e-05	0.121673	0.12433	-0.71241	0.582477	-0.115061
1414	3	2.9076e-05	0.195301	-0.00345082	0.832519	-0.834421	-0.195364	-0.000244272	0.122131	0.123772	-0.712104	0.582688	-0.115744
1415	3	-6.32133e-05	0.196375	-0.00720122	0.837134	-0.835044	-0.196335	-0.000202591	0.122902	0.123238	-0.711898	0.582914	-0.116496
1416	3	-0.000103806	0.197374	-0.0112065	0.841536	-0.835577	-0.197292	-0.000179116	0.123619	0.123148	-0.711648	0.583	-0.117103
1417	3	-5.81799e-05	0.198308	-0.0151178	0.845973	-0.836026	-0.19823	-0.000174871	0.124361	0.122975	-0.711374	0.583082	-0.11769
1418	3	-0.000105873	0.199103	-0.0190547	0.850419	-0.836381	-0.199137	-8.79887e-05	0.125075	0.122694	-0.71111	0.583214	-0.118289
1419	3	-0.000119637	0.19989	-0.0230896	0.854799	-0.836641	-0.200023	-3.35525e-05	0.125797	0.122412	-0.710821	0.58335	-0.118895
1420	3	-9.43482e-05	0.200701	-0.0271843	0.859075	-0.836806	-0.200889	-7.47292e-06	0.126484	0.122121	-0.710529	0.583482	-0.119452
1421	3	-8.90539e-05	0.201498	-0.0312433	0.863241	-0.836876	-0.201733	3.65604e-06	0.127091	0.121786	-0.710284	0.583628	-0.119983
1422	3	-6.67941e-05	0.202301	-0.0353839	0.867445	-0.836845	-0.202556	-4.94097e-05	0.127604	0.121379	-0.710058	0.583778	-0.120527
1423	3	-0.000102204	0.203205	-0.0390311	0.871122	-0.836721	-0.203349	-2.38986e-05	0.128188	0.12101	-0.709875	0.583895	-0.121072
1424	3	-6.73314e-05	0.203914	-0.0435605	0.875169	-0.836483	-0.204128	-0.000127554	0.128458	0.120996	-0.70965	0.58389	-0.121532
1425	3	-1.32869e-05	0.204758	-0.0473732	0.878998	-0.836149	-0.20488	-0.000198158	0.128909	0.120496	-0.709416	0.583962	-0.122118
1426	3	-9.20468e-05	0.205481	-0.0513085	0.88255	-0.83571	-0.205598	-0.000146521	0.129256	0.120295	-0.709216	0.583986	-0.122617
1427	3	-8.00354e-05	0.206263	-0.0551171	0.885862	-0.83517	-0.206299	-0.000138442	0.129686	0.120241	-0.708994	0.583955	-0.123073
1428	3	-6.22481e-05	0.206935	-0.0590604	0.889267	-0.834518	-0.206974	-0.000123552	0.130065	0.12012	-0.708775	0.583944	-0.123512
1429	3	-6.3608e-05	0.20752	-0.0629196	0.892617	-0.833756	-0.20762	-0.000122385	0.130517	0.119844	-0.708615	0.583987	-0.124135
1430	3	-8.29448e-05	0.208051	-0.0666394	0.895654	-0.832886	-0.208234	-8.84164e-05	0.130943	0.119636	-0.70841	0.583969	-0.124688
1431	3	-7.15366e-05	0.208613	-0.0704739	0.89853	-0.831904	-0.208827	-8.15449e-05	0.131359	0.11958	-0.708195	0.583876	-0.125125
1432	3	-5.67182e-05	0.209173	-0.0741045	0.901261	-0.830811	-0.209395	-7.55406e-05	0.131758	0.119419	-0.70802	0.583808	-0.125493
1433	3	-8.54926e-05	0.209699	-0.0776992	0.903851	-0.829605	-0.209932	-5.30426e-05	0.132149	0.11926	-0.707906	0.583797	-0.12589
1434	3	-7.54881e-05	0.210183	-0.0813047	0.906262	-0.828281	-0.210443	-7.46713e-05	0.132531	0.119162	-0.707797	0.583823	-0.12638
1435	3	-5.16402e-05	0.2106	-0.0848743	0.908487	-0.826841	-0.210925	-0.000103228	0.132843	0.119062	-0.707639	0.583846	-0.1269
1436	3	-2.54069e-05	0.210988	-0.0884533	0.91059	-0.825282	-0.211379	-0.000148693	0.133065	0.118893	-0.70743	0.583855	-0.12742
1437	3	-3.26035e-05	0.211438	-0.0917133	0.91243	-0.82361	-0.211803	-0.000149218	0.133266	0.118725	-0.707227	0.583844	-0.127868
1438	3	-2.79323e-05	0.211885	-0.0951268	0.91413	-0.821815	-0.212203	-0.00017749	0.133396	0.118709	-0.707055	0.583786	-0.128289
1439	3	-3.63446e-06	0.212299	-0.0983216	0.915656	-0.819902	-0.212573	-0.000223137	0.133489	0.118573	-0.7069	0.583732	-0.128701
1440	3	-5.84963e-05	0.212678	-0.101218	0.916901	-0.817872	-0.212907	-0.000171302	0.133634	0.118538	-0.706773	0.583673	-0.129078
1441	3	-7.12167e-05	0.212996	-0.104263	0.917948	-0.815718	-0.213214	-0.000136391	0.133795	0.118702	-0.706637	0.583562	-0.12947
1442	3	-5.49213e-05	0.21323	-0.107113	0.918801	-0.813441	-0.213488	-0.000103237	0.133966	0.118719	-0.706469	0.583465	-0.129866
1443	3	-8.03937e-05	0.213402	-0.109916	0.919453	-0.811038	-0.213727	-5.00413e-05	0.134143	0.118682	-0.706309	0.583394	-0.130251
1444	3	-6.83377e-05	0.213594	-0.112662	0.919867	-0.808511	-0.213939	-3.85454e-05	0.134358	0.11864	-0.706164	0.583334	-0.130611
1445	3	-4.50983e-05	0.213746	-0.115319	0.92004	-0.805864	-0.214119	-3.7843e-05	0.134556	0.118583	-0.706057	0.583294	-0.130928
1446	3	-2.73524e-05	0.213836	-0.117945	0.91996	-0.803098	-0.214269	-6.51869e-05	0.134714	0.118474	-0.705976	0.583272	-0.131212
1447	3	-2.21351e-05	0.213931	-0.120282	0.919699	-0.800225	-0.214389	-9.39498e-05	0.134864	0.11836	-0.70591	0.583254	-0.131448
1448	3	-2.02524e-05	0.214005	-0.122645	0.919211	-0.797244	-0.214479	-0.000133093	0.134976	0.1184	-0.705851	0.583194	-0.131657
1449	3	-1.84513e-06	0.214055	-0.124824	0.918511	-0.794161	-0.214542	-0.000183566	0.135048	0.118423	-0.705778	0.58311	-0.13185
1450	3	-1.23599e-05	0.214086	-0.126887	0.917623	-0.790981	-0.214575	-0.000196114	0.135087	0.118443	-0.705701	0.583016	-0.132032
1451	3	-2.46942e-05	0.214122	-0.128771	0.9166	-0.787712	-0.214581	-0.000183147	0.135121	0.118494	-0.705628	0.582915	-0.132196
1452	3	-1.75876e-05	0.214118	-0.130802	0.91522	-0.784345	-0.21456	-0.000169785	0.13513	0.118573	-0.705553	0.582798	-0.132357
1453	3	-6.72941e-06	0.214069	-0.132536	0.913704	-0.780898	-0.214511	-0.000147765	0.135134	0.118495	-0.705501	0.582727	-0.132489
1454	3	-2.81457e-05	0.213994	-0.134173	0.912101	-0.777373	-0.214434	-0.000100418	0.135151	0.118506	-0.70548	0.582669	-0.132583
1455	3	-2.23651e-05	0.213889	-0.135771	0.910276	-0.77377	-0.214333	-7.939e-05	0.135181	0.118598	-0.705458	0.582594	-0.132646
1456	3	-1.80735e-05	0.213727	-0.13723	0.908264	-0.770095	-0.214206	-6.48871e-05	0.135206	0.118657	-0.705431	0.582522	-0.132676
1457	3	-2.73975e-05	0.213541	-0.138598	0.906085	-0.766352	-0.214052	-6.09837e-05	0.135238	0.118714	-0.705404	0.582449	-0.132678
1458	3	-2.1122e-05	0.213354	-0.139886	0.903735	-0.762544	-0.213875	-7.76344e-05	0.135282	0.118785	-0.705383	0.582371	-0.132653
1459	3	-1.44716e-05	0.213138	-0.141077	0.901219	-0.758677	-0.213675	-9.12395e-05	0.135312	0.118849	-0.705379	0.582298	-0.1326
1460	3	-1.10041e-05	0.212889	-0.142217	0.898431	-0.754752	-0.213451	-9.98393e-05	0.135333	0.118881	-0.70539	0.582233	-0.132515
1461	3	-4.6701e-06	0.212625	-0.143158	0.895675	-0.75078	-0.213204	-0.000101778	0.135324	0.118878	-0.705422	0.582187	-0.132408
1462	3	-1.03617e-05	0.21234	-0.144091	0.892732	-0.746758	-0.212935	-8.72217e-05	0.135288	0.11895	-0.705461	0.582132	-0.132277
1463	3	2.17794e-06	0.21204	-0.14496	0.889493	-0.742689	-0.212645	-8.61893e-05	0.135232	0.119017	-0.705497	0.582068	-0.132115
